,date,covid,coronavirus,falta_de_ar,febre,tosse,perda_paladar,perda_olfato,new_confirmed,new_deaths
17,2020-01-18,0,0,0.0,31.0,0.0,0.0,0.0,0,0
18,2020-01-19,0,0,0.0,18.0,0.0,0.0,0.0,0,0
19,2020-01-20,0,2,0.0,41.0,0.0,0.0,0.0,0,0
20,2020-01-21,0,2,0.0,14.0,13.0,0.0,0.0,0,0
21,2020-01-22,0,4,19.0,0.0,13.0,0.0,0.0,0,0
22,2020-01-23,0,8,0.0,0.0,0.0,0.0,0.0,0,0
23,2020-01-24,0,7,0.0,15.0,0.0,0.0,0.0,0,0
24,2020-01-25,0,6,0.0,16.0,0.0,0.0,0.0,0,0
25,2020-01-26,0,13,50.0,34.0,0.0,0.0,0.0,0,0
26,2020-01-27,0,12,0.0,28.0,0.0,0.0,0.0,0,0
27,2020-01-28,0,15,0.0,0.0,13.0,0.0,0.0,0,0
28,2020-01-29,0,23,0.0,13.0,13.0,0.0,0.0,0,0
29,2020-01-30,0,19,0.0,0.0,13.0,0.0,0.0,0,0
30,2020-01-31,0,12,0.0,14.0,14.0,0.0,0.0,0,0
31,2020-02-01,0,7,49.0,0.0,0.0,0.0,0.0,0,0
32,2020-02-02,0,9,25.0,88.0,17.0,0.0,0.0,0,0
33,2020-02-03,0,6,17.0,12.0,0.0,0.0,0.0,0,0
34,2020-02-04,0,4,19.0,64.0,0.0,0.0,0.0,0,0
35,2020-02-05,0,3,0.0,14.0,26.0,0.0,0.0,0,0
36,2020-02-06,0,2,19.0,27.0,13.0,0.0,0.0,0,0
37,2020-02-07,0,5,0.0,28.0,0.0,0.0,0.0,0,0
38,2020-02-08,0,5,23.0,31.0,0.0,0.0,0.0,0,0
39,2020-02-09,0,2,0.0,0.0,0.0,0.0,0.0,0,0
40,2020-02-10,0,4,18.0,13.0,0.0,0.0,0.0,0,0
41,2020-02-11,0,2,0.0,25.0,12.0,0.0,0.0,0,0
42,2020-02-12,0,1,18.0,12.0,47.0,0.0,0.0,0,0
43,2020-02-13,0,1,0.0,23.0,45.0,0.0,0.0,0,0
44,2020-02-14,0,2,0.0,0.0,0.0,0.0,0.0,0,0
45,2020-02-15,0,2,23.0,31.0,0.0,0.0,0.0,0,0
46,2020-02-16,0,2,0.0,0.0,0.0,0.0,0.0,0,0
47,2020-02-17,0,1,0.0,26.0,13.0,0.0,0.0,0,0
48,2020-02-18,0,1,0.0,12.0,12.0,0.0,0.0,0,0
49,2020-02-19,0,5,0.0,24.0,0.0,0.0,0.0,0,0
50,2020-02-20,0,1,0.0,12.0,0.0,0.0,0.0,0,0
51,2020-02-21,0,2,0.0,13.0,13.0,0.0,0.0,0,0
52,2020-02-22,0,1,0.0,45.0,29.0,0.0,0.0,0,0
53,2020-02-23,0,3,0.0,0.0,17.0,0.0,0.0,0,0
54,2020-02-24,0,2,0.0,15.0,15.0,0.0,0.0,0,0
55,2020-02-25,5,3,0.0,0.0,14.0,0.0,0.0,0,0
56,2020-02-26,2,29,0.0,40.0,52.0,0.0,0.0,0,0
57,2020-02-27,0,13,17.0,0.0,33.0,0.0,0.0,0,0
58,2020-02-28,0,21,36.0,25.0,12.0,0.0,0.0,0,0
59,2020-02-29,2,12,0.0,14.0,14.0,0.0,0.0,0,0
60,2020-03-01,3,8,0.0,0.0,0.0,0.0,0.0,0,0
61,2020-03-02,0,3,0.0,25.0,0.0,0.0,0.0,0,0
62,2020-03-03,2,8,0.0,24.0,35.0,0.0,0.0,0,0
63,2020-03-04,2,7,17.0,24.0,23.0,0.0,0.0,0,0
64,2020-03-05,2,5,0.0,0.0,12.0,0.0,0.0,0,0
65,2020-03-06,2,5,0.0,25.0,0.0,0.0,0.0,0,0
66,2020-03-07,3,7,0.0,29.0,0.0,0.0,0.0,0,0
67,2020-03-08,0,6,0.0,0.0,15.0,0.0,0.0,0,0
68,2020-03-09,2,6,18.0,37.0,12.0,0.0,0.0,0,0
