,date,covid,coronavirus,falta_de_ar,febre,tosse,perda_paladar,perda_olfato,new_confirmed,new_deaths,new_confirmed_n,new_deaths_n
163,2020-06-12,48,3,33,23,11,0,0,1122,29,22.399680574965064,14.035087719298245
164,2020-06-13,31,8,0,26,13,0,0,915,36,18.26711918546616,17.105263157894736
165,2020-06-14,25,4,20,42,0,0,0,480,27,9.582751048113396,13.157894736842104
166,2020-06-15,42,8,0,32,0,0,0,271,20,5.4102615292473555,10.087719298245613
167,2020-06-16,36,4,14,30,10,0,0,1241,38,24.775404272309842,17.982456140350873
168,2020-06-17,24,4,15,31,0,0,0,1529,29,30.52505490117788,14.035087719298245
169,2020-06-18,40,5,14,10,10,0,0,789,26,15.751647035336395,12.719298245614034
170,2020-06-19,21,3,0,21,32,0,0,1005,19,20.063885006987423,9.649122807017543
171,2020-06-20,33,4,37,13,0,0,0,1238,26,24.715512078259135,12.719298245614034
172,2020-06-21,31,5,0,42,0,0,0,511,7,10.201637053304053,4.385964912280701
173,2020-06-22,47,5,16,11,22,0,0,335,14,6.687961668995808,7.456140350877193
174,2020-06-23,32,6,0,21,0,0,0,1383,15,27.610301457376725,7.894736842105263
175,2020-06-24,36,5,0,0,21,0,0,1698,24,33.89898183270114,11.842105263157894
176,2020-06-25,27,5,0,21,0,0,0,761,21,15.192653224196448,10.526315789473683
177,2020-06-26,49,2,31,44,0,0,0,953,8,19.025753643441806,4.824561403508771
178,2020-06-27,19,5,0,40,13,0,0,802,33,16.0111798762228,15.789473684210526
179,2020-06-28,15,5,0,14,0,0,0,627,10,12.517468556598125,5.701754385964912
180,2020-06-29,44,3,0,11,0,0,0,244,10,4.871231782790977,5.701754385964912
181,2020-06-30,19,3,0,0,11,0,0,930,31,18.566580155719706,14.912280701754385
182,2020-07-01,35,5,30,11,0,0,0,1461,20,29.16749850269515,10.087719298245613
183,2020-07-02,40,4,0,0,11,0,0,1246,19,24.87522459572769,9.649122807017543
184,2020-07-03,42,3,0,11,0,0,0,1007,25,20.103813136354564,12.280701754385964
185,2020-07-04,19,5,0,13,40,0,0,965,31,19.26532241964464,14.912280701754385
186,2020-07-05,30,6,0,28,14,0,0,512,11,10.221601117987623,6.140350877192982
187,2020-07-06,19,4,16,12,0,0,0,413,9,8.245158714314234,5.263157894736842
188,2020-07-07,28,3,0,11,11,0,0,2740,14,54.70153723298064,7.456140350877193
