,date,covid,coronavirus,falta_de_ar,febre,tosse,perda_paladar,perda_olfato,new_confirmed,new_deaths,new_confirmed_n,new_deaths_n
19,2020-01-20,0,2,0.0,41.0,0.0,0.0,0.0,0,0,0.0,1.3157894736842104
20,2020-01-21,0,2,0.0,14.0,13.0,0.0,0.0,0,0,0.0,1.3157894736842104
21,2020-01-22,0,4,19.0,0.0,13.0,0.0,0.0,0,0,0.0,1.3157894736842104
22,2020-01-23,0,8,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.3157894736842104
23,2020-01-24,0,7,0.0,15.0,0.0,0.0,0.0,0,0,0.0,1.3157894736842104
24,2020-01-25,0,6,0.0,16.0,0.0,0.0,0.0,0,0,0.0,1.3157894736842104
25,2020-01-26,0,13,50.0,34.0,0.0,0.0,0.0,0,0,0.0,1.3157894736842104
26,2020-01-27,0,12,0.0,28.0,0.0,0.0,0.0,0,0,0.0,1.3157894736842104
27,2020-01-28,0,15,0.0,0.0,13.0,0.0,0.0,0,0,0.0,1.3157894736842104
28,2020-01-29,0,23,0.0,13.0,13.0,0.0,0.0,0,0,0.0,1.3157894736842104
29,2020-01-30,0,19,0.0,0.0,13.0,0.0,0.0,0,0,0.0,1.3157894736842104
30,2020-01-31,0,12,0.0,14.0,14.0,0.0,0.0,0,0,0.0,1.3157894736842104
31,2020-02-01,0,7,49.0,0.0,0.0,0.0,0.0,0,0,0.0,1.3157894736842104
32,2020-02-02,0,9,25.0,88.0,17.0,0.0,0.0,0,0,0.0,1.3157894736842104
33,2020-02-03,0,6,17.0,12.0,0.0,0.0,0.0,0,0,0.0,1.3157894736842104
34,2020-02-04,0,4,19.0,64.0,0.0,0.0,0.0,0,0,0.0,1.3157894736842104
35,2020-02-05,0,3,0.0,14.0,26.0,0.0,0.0,0,0,0.0,1.3157894736842104
36,2020-02-06,0,2,19.0,27.0,13.0,0.0,0.0,0,0,0.0,1.3157894736842104
37,2020-02-07,0,5,0.0,28.0,0.0,0.0,0.0,0,0,0.0,1.3157894736842104
38,2020-02-08,0,5,23.0,31.0,0.0,0.0,0.0,0,0,0.0,1.3157894736842104
39,2020-02-09,0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.3157894736842104
40,2020-02-10,0,4,18.0,13.0,0.0,0.0,0.0,0,0,0.0,1.3157894736842104
41,2020-02-11,0,2,0.0,25.0,12.0,0.0,0.0,0,0,0.0,1.3157894736842104
